"","model","week","Laag","Gemiddeld","Hoog"
"1","Dynamisch",11,55.0268352002013,63.5453041172201,71.43547862658
"2","Dynamisch",12,506.208755156878,584.536823044125,654.24764742522
"3","Dynamisch",13,1735.95444733165,1991.4417556681,2227.15940378964
"4","Dynamisch",14,3576.44845869812,4082.78860513279,4579.7965689591
"5","Dynamisch",15,5163.73316750976,5921.37379316597,6635.94699235283
"6","Dynamisch",16,6504.54026176367,7474.26968606365,8393.73789587768
"7","Dynamisch",17,7598.88785505151,8708.70475719673,9768.66294213257
"8","Dynamisch",18,8259.79957530715,9454.3868542236,10601.4689561385
"9","Dynamisch",19,8703.51604715872,9968.07441898625,11165.8184842595
"10","Dynamisch",20,8970.50559304328,10273.4604095961,11502.120737777
"11","Dynamisch",21,9154.53066342477,10482.931076164,11737.9161000142
"12","Dynamisch",22,9291.44138034973,10641.6187024467,11919.0747493521
"13","Dynamisch",23,9375.81568790189,10739.2385450154,12030.7723047424
"14","Dynamisch",24,9429.20876346359,10800.215092584,12099.1819146714
"15","Dynamisch",25,9467.78202984566,10843.751544887,12143.8156748957
"16","Dynamisch",26,9486.8145875242,10864.6471836635,12164.7199048968
"17","Dynamisch",27,9505.64667503129,10885.5351359332,12185.4643294721
"18","Dynamisch",28,9514.86009884229,10895.9777954151,12195.9904919986
"19","Dynamisch",29,9525.29023222008,10908.1600482442,12209.2212996971
"20","Dynamisch",30,9535.61816792389,10920.3330773686,12222.9184352682
"21","Dynamisch",31,9548.80599911777,10935.9943392248,12240.7446509093
"22","Dynamisch",32,9556.2303041454,10944.6953777783,12250.5595524315
"23","Dynamisch",33,9595.51840019766,10989.9207372038,12300.9630462463
"24","Dynamisch",34,9636.91386615562,11036.906491817,12353.6393207098
"25","Dynamisch",35,9670.4983143757,11075.1425310111,12394.9927497849
"26","Dynamisch",36,9696.69772140508,11104.683096328,12426.6849309373
"27","Dynamisch",37,9728.12659557556,11139.414259836,12464.1826176407
"28","Dynamisch",38,9786.91848093886,11203.6722785106,12534.517421005
"29","Dynamisch",39,9925.52832275172,11358.104701338,12702.5030120252
"30","Dynamisch",40,10129.8030681699,11580.0309795446,12951.374210178
"31","Dynamisch",41,10408.5804749468,11878.081784711,13280.7489033283
"32","Dynamisch",42,10816.8925839636,12337.3769121419,13803.5529740981
"33","Dynamisch",43,11412.9078479004,12973.1294232535,14521.2588741099
"34","Dynamisch",44,12184.1086268743,13828.7249408644,15495.926950514
"35","Dynamisch",45,12991.9878153934,14780.1978224527,16569.0404455793
"36","Dynamisch",46,13653.2427551588,15560.4633764408,17478.0981302895
"37","Dynamisch",47,14201.3798200912,16188.0472326621,18189.9441533327
"38","Dynamisch",48,14739.7852394634,16783.3583086184,18860.4591112462
"39","Dynamisch",49,15191.4318216334,17307.0918374697,19484.1387316468
"40","Dynamisch",50,15747.098465987,17949.9195524729,20248.783750389
"41","Dynamisch",51,16437.898253504,18744.9410351645,21180.7252662372
"42","Statisch",11,55.3939388576463,63.0559425073044,70.5505945060575
"43","Statisch",12,509.316699569008,579.764362258013,648.673475936298
"44","Statisch",13,1735.67768444183,1975.75286559924,2210.58531515601
"45","Statisch",14,3559.06359686301,4051.34427490014,4532.87543670112
"46","Statisch",15,5157.79530690695,5871.20881280155,6569.04365400712
"47","Statisch",16,6519.56376077868,7421.33405355469,8303.41219863486
"48","Statisch",17,7602.82361532364,8654.42804076271,9683.06847342787
"49","Statisch",18,8258.3189410612,9400.59003040806,10517.9176727206
"50","Statisch",19,8710.70320740928,9915.5468947704,11094.0810954129
"51","Statisch",20,8979.97957557852,10222.0688393293,11437.0354450573
"52","Statisch",21,9164.6262130479,10432.2553167309,11672.2042275651
"53","Statisch",22,9304.64991255439,10591.646730706,11850.5405680077
"54","Statisch",23,9390.81839272062,10689.7337550646,11960.2860329941
"55","Statisch",24,9444.67368492568,10751.0381454292,12028.8769164682
"56","Statisch",25,9483.14176420924,10794.8269959957,12077.8704015927
"57","Statisch",26,9501.6064418087,10815.8456442455,12101.387270425
"58","Statisch",27,9520.07112305624,10836.8642924881,12124.9041530148
"59","Statisch",28,9529.30346135462,10847.3736166265,12136.6625956017
"60","Statisch",29,9540.07452571502,10859.6344948105,12150.3807738242
"61","Statisch",30,9550.84558952188,10871.8953731074,12164.0989497746
"62","Statisch",31,9564.69409365288,10887.6593592097,12181.7365979006
"63","Statisch",32,9572.38770326739,10896.4171290871,12191.5352926846
"64","Statisch",33,9612.39446903636,10941.9575321941,12242.4885275067
"65","Statisch",34,9653.93995273805,10989.2494888982,12295.4015179164
"66","Statisch",35,9687.79182700511,11027.7836753517,12338.515818774
"67","Statisch",36,9713.95008342837,11057.5600921598,12371.8314067864
"68","Statisch",37,9744.72450532888,11092.5911707821,12411.0262168783
"69","Statisch",38,9801.65720395177,11157.3986655124,12483.5366161513
"70","Statisch",39,9938.60340927353,11313.2869631973,12657.9535085994
"71","Statisch",40,10135.5597987922,11537.4858628044,12908.8002604883
"72","Statisch",41,10400.2198571808,11838.7531350821,13245.8756078616
"73","Statisch",42,10807.9808758903,12302.9149221802,13765.2068313962
"74","Statisch",43,11372.6913472424,12945.735202032,14484.4314166873
"75","Statisch",44,12134.3582538772,13812.7543887963,15454.5027595184
"76","Statisch",45,12983.7326676931,14779.612155343,16536.2795715196
"77","Statisch",46,13679.2353864393,15571.3145293833,17422.0822149019
"78","Statisch",47,14239.3300263771,16208.8801662965,18135.4277937337
"79","Statisch",48,14770.1891878677,16813.166281814,18811.5382660058
"80","Statisch",49,15236.4217516581,17343.8871326777,19405.3397606206
"81","Statisch",50,15808.8261081844,17995.4652079053,20134.3633580232
"82","Statisch",51,16515.099452088,18799.4284722755,21033.8843328566
"83","Interventie",11,13.2999320792359,234.602817064628,452.979224176528
"84","Interventie",12,547.206990770926,868.90556423685,1190.62348961745
"85","Interventie",13,1783.33998027245,2251.25580242269,2765.76416269975
"86","Interventie",14,3618.91576977898,4186.40956295205,4789.31268591905
"87","Interventie",15,5358.95833154439,6069.54693638306,6774.32241429484
"88","Interventie",16,6579.76548215611,7420.19052852336,8230.19433451824
"89","Interventie",17,7447.81193763631,8399.16339560253,9389.67280939827
"90","Interventie",18,7858.43670982197,8913.68410588557,10056.07628975
"91","Interventie",19,7901.27437671988,9076.1615052986,10244.3341517715
"92","Interventie",20,7788.56323199267,9041.98484279226,10342.8812565245
"93","Interventie",21,7642.9723671918,8985.84787786782,10358.3368206241
"94","Interventie",22,7547.25027921987,8893.94201532557,10333.6369430679
"95","Interventie",23,7299.06092987555,8775.04011022711,10320.7450571786
"96","Interventie",24,7124.6921204381,8669.20140767411,10312.5588454794
"97","Interventie",25,6917.63967556819,8568.95531668027,10381.8719798509
"98","Interventie",26,6769.11875468804,8457.60955453671,10343.7982997258
"99","Interventie",27,6543.96993715965,8328.26250553257,10391.5095338358
"100","Interventie",28,6281.26130140814,8184.4050071408,10271.4471759136
"101","Interventie",29,5966.19949683134,7988.57628712334,10170.3724665227
"102","Interventie",30,5786.97162848207,7912.95726760317,10238.7529805807
"103","Interventie",31,5598.9960602009,7849.26938884218,10325.7603313684
"104","Interventie",32,5425.63054170791,7797.55988353457,10342.6755923906
"105","Interventie",33,5672.34697866802,8162.66021874669,10882.5660004856
"106","Interventie",34,5660.63667937358,8278.60890420735,11117.1029996625
"107","Interventie",35,5514.75049104687,8284.87105305651,11179.4992156875
"108","Interventie",36,5317.48728738583,8248.44173072316,11251.1889432686
"109","Interventie",37,5234.34026840253,8238.50172785789,11415.9732549582
"110","Interventie",38,5058.83354521507,8219.43674951973,11559.526322827
"111","Interventie",39,5162.91317672001,8327.09776561287,11742.7713617094
"112","Interventie",40,5235.4847017755,8525.9594122964,12113.3279116318
"113","Interventie",41,5290.16977258952,8753.93053399225,12352.7907578251
"114","Interventie",42,5628.90639843787,9133.78183822841,12873.8269564451
"115","Interventie",43,6087.7354378235,9696.00797001294,13613.029151377
"116","Interventie",44,6584.66868127455,10423.3030569058,14549.9111595682
"117","Interventie",45,7159.72280999193,11066.6342323628,15313.779147592
"118","Interventie",46,7605.74214612689,11655.0028571679,16014.1227481727
"119","Interventie",47,7855.53212346092,12034.1143706823,16554.5611269827
"120","Interventie",48,8060.66172762639,12436.4739759482,17103.1089383791
"121","Interventie",49,8399.98601370729,12914.4770576192,17706.3576867131
"122","Interventie",50,8837.16791407741,13445.1677796738,18410.4424563529
"123","Interventie",51,9512.04001941591,14254.4574504539,19272.1766497551
"124","CBS/AMC",11,0,-34,0
"125","CBS/AMC",12,0,407,0
"126","CBS/AMC",13,0,1762,0
"127","CBS/AMC",14,0,3822,0
"128","CBS/AMC",15,0,5845,0
"129","CBS/AMC",16,0,7236,0
"130","CBS/AMC",17,0,8274,0
"131","CBS/AMC",18,0,8812,0
"132","CBS/AMC",19,0,8977,0
"133","CBS/AMC",20,0,8958,0
"134","CBS/AMC",21,0,8959,0
"135","CBS/AMC",22,0,8934,0
"136","CBS/AMC",23,0,8881,0
"137","CBS/AMC",24,0,8836,0
"138","CBS/AMC",25,0,8805,0
"139","CBS/AMC",26,0,8748,0
"140","CBS/AMC",27,0,8664,0
"141","CBS/AMC",28,0,8564,0
"142","CBS/AMC",29,0,8372,0
"143","CBS/AMC",30,0,8338,0
"144","CBS/AMC",31,0,8319,0
"145","CBS/AMC",32,0,8277,0
"146","CBS/AMC",33,0,8817,0
"147","CBS/AMC",34,0,9008,0
"148","CBS/AMC",35,0,9073,0
"149","CBS/AMC",36,0,9087,0
"150","CBS/AMC",37,0,9128,0
"151","CBS/AMC",38,0,9118,0
"152","CBS/AMC",39,0,9257,0
"153","CBS/AMC",40,0,9468,0
"154","CBS/AMC",41,0,9680,0
"155","CBS/AMC",42,0,10058,0
"156","CBS/AMC",43,0,10644,0
"157","CBS/AMC",44,0,11431,0
"158","CBS/AMC",45,0,12116,0
"159","CBS/AMC",46,0,12750,0
"160","CBS/AMC",47,0,13102,0
"161","CBS/AMC",48,0,13483,0
"162","CBS/AMC",49,0,13958,0
"163","CBS/AMC",50,0,14438,0
"164","CBS/AMC",51,0,15231,0
